text,label
Account Type: Inquiry | Status: Unpaid | Balance: 250 | Bureau: TransUnion | Dispute Reason: Incorrect dates | Last Updated: 2019-09,eligible
Account Type: Student Loan | Status: Open | Balance: 600 | Bureau: Experian | Payment History: Unknown | Last Updated: 2022-08,conditionally_eligible
Account Type: Auto Loan | Status: Unpaid | Balance: 250 | Bureau: Equifax | Payment History: Unknown | Last Updated: 2021-11,conditionally_eligible
Account Type: Collection | Status: Closed | Balance: 250 | Bureau: Equifax | Last Updated: Unknown | Account Number Missing,insufficient_information
Account Type: Student Loan | Status: Unpaid | Balance: 5200 | Bureau: TransUnion | Payment History: Unknown | Last Updated: 2016-02,conditionally_eligible
Account Type: Auto Loan | Status: Closed | Balance: 5200 | Bureau: Equifax | Payment History: Unknown | Last Updated: 2020-09,conditionally_eligible
Account Type: Student Loan | Status: Paid | Balance: 600 | Bureau: Equifax | Last Updated: Unknown | Account Number Missing,insufficient_information
Account Type: Student Loan | Status: Closed | Balance: 5200 | Bureau: Equifax | Payment History: Unknown | Last Updated: 2019-11,conditionally_eligible
Account Type: Student Loan | Status: Unpaid | Balance: 5200 | Bureau: TransUnion | Dispute Reason: Wrong balance | Last Updated: 2015-08,eligible
Account Type: Charge-Off | Status: Open | Balance: 250 | Bureau: TransUnion | Payment History: Unknown | Last Updated: 2024-01,conditionally_eligible
Account Type: Credit Card | Status: Unpaid | Balance: 4100 | Bureau: Experian | Payment History: Unknown | Last Updated: 2019-03,conditionally_eligible
Account Type: Student Loan | Status: Open | Balance: 980 | Bureau: Equifax | Payment History: Unknown | Last Updated: 2022-11,conditionally_eligible
Account Type: Collection | Status: Closed | Balance: 980 | Bureau: Equifax | Dispute Reason: Incorrect creditor | Last Updated: 2020-05,eligible
Account Type: Credit Card | Status: Unpaid | Balance: 2400 | Bureau: Equifax | Dispute Reason: Wrong balance | Last Updated: 2015-03,eligible
Account Type: Charge-Off | Status: Open | Balance: 0 | Bureau: TransUnion | Payment History: Unknown | Last Updated: 2021-03,conditionally_eligible
Account Type: Charge-Off | Status: Unknown | Balance: 980 | Bureau: Experian | Payment History: Unknown | Last Updated: 2023-11,conditionally_eligible
Account Type: Student Loan | Status: Paid | Balance: 0 | Bureau: TransUnion | Last Updated: Unknown | Account Number Missing,insufficient_information
Account Type: Credit Card | Status: Paid | Balance: 0 | Bureau: Equifax | Last Updated: Unknown | Account Number Missing,insufficient_information
Account Type: Auto Loan | Status: Unknown | Balance: 2400 | Bureau: TransUnion | Dispute Reason: Not mine | Last Updated: 2021-12,eligible
Account Type: Installment Loan | Status: Unpaid | Balance: 0 | Bureau: TransUnion | Paid as Agreed | Late Payments: 0,not_eligible
Account Type: Medical Collection | Status: Open | Balance: 0 | Bureau: Equifax | Payment History: Unknown | Last Updated: 2017-08,conditionally_eligible
Account Type: Collection | Status: Unpaid | Balance: 0 | Bureau: TransUnion | Paid as Agreed | Late Payments: 0,not_eligible
Account Type: Collection | Status: Unknown | Balance: 980 | Bureau: TransUnion | Last Updated: Unknown | Account Number Missing,insufficient_information
Account Type: Inquiry | Status: Unknown | Balance: 980 | Bureau: Equifax | Dispute Reason: Duplicate | Last Updated: 2024-11,eligible
Account Type: Auto Loan | Status: Unknown | Balance: 0 | Bureau: Experian | Last Updated: Unknown | Account Number Missing,insufficient_information
Account Type: Revolving | Status: Unknown | Balance: 0 | Bureau: Equifax | Paid as Agreed | Late Payments: 0,not_eligible
Account Type: Installment Loan | Status: Unpaid | Balance: 250 | Bureau: Equifax | Payment History: Unknown | Last Updated: 2024-04,conditionally_eligible
Account Type: Inquiry | Status: Unpaid | Balance: 2400 | Bureau: TransUnion | Type: Hard | Authorized: Yes,not_eligible
Account Type: Auto Loan | Status: Paid | Balance: 1200 | Bureau: Equifax | Paid as Agreed | Late Payments: 0,not_eligible
Account Type: Revolving | Status: Open | Balance: 2400 | Bureau: TransUnion | Dispute Reason: Incorrect dates | Last Updated: 2023-07,eligible
Account Type: Medical Collection | Status: Paid | Balance: 0 | Bureau: TransUnion | Last Updated: Unknown | Account Number Missing,insufficient_information
Account Type: Inquiry | Status: Unknown | Balance: 1200 | Bureau: Experian | Type: Hard | Authorized: Yes,not_eligible
Account Type: Inquiry | Status: Unknown | Balance: 2400 | Bureau: Equifax | Dispute Reason: Wrong balance | Last Updated: 2022-05,eligible
Account Type: Student Loan | Status: Open | Balance: 980 | Bureau: TransUnion | Paid as Agreed | Late Payments: 0,not_eligible
Account Type: Charge-Off | Status: Open | Balance: 1200 | Bureau: Equifax | Dispute Reason: Incorrect dates | Last Updated: 2024-06,eligible
Account Type: Revolving | Status: Paid | Balance: 2400 | Bureau: Experian | Dispute Reason: Incorrect creditor | Last Updated: 2015-12,eligible
Account Type: Installment Loan | Status: Open | Balance: 1200 | Bureau: Experian | Last Updated: Unknown | Account Number Missing,insufficient_information
Account Type: Inquiry | Status: Unknown | Balance: 1200 | Bureau: Equifax | Type: Hard | Authorized: Yes,not_eligible
Account Type: Student Loan | Status: Closed | Balance: 600 | Bureau: Equifax | Last Updated: Unknown | Account Number Missing,insufficient_information
Account Type: Credit Card | Status: Open | Balance: 250 | Bureau: Equifax | Payment History: Unknown | Last Updated: 2019-02,conditionally_eligible
Account Type: Medical Collection | Status: Closed | Balance: 250 | Bureau: Experian | Last Updated: Unknown | Account Number Missing,insufficient_information
Account Type: Installment Loan | Status: Closed | Balance: 5200 | Bureau: Experian | Paid as Agreed | Late Payments: 0,not_eligible
Account Type: Credit Card | Status: Closed | Balance: 1200 | Bureau: TransUnion | Paid as Agreed | Late Payments: 0,not_eligible
Account Type: Auto Loan | Status: Closed | Balance: 1200 | Bureau: Experian | Payment History: Unknown | Last Updated: 2020-11,conditionally_eligible
Account Type: Student Loan | Status: Paid | Balance: 0 | Bureau: Experian | Dispute Reason: Duplicate | Last Updated: 2021-01,eligible
Account Type: Auto Loan | Status: Paid | Balance: 2400 | Bureau: TransUnion | Paid as Agreed | Late Payments: 0,not_eligible
Account Type: Installment Loan | Status: Open | Balance: 1200 | Bureau: Experian | Dispute Reason: Incorrect dates | Last Updated: 2017-11,eligible
Account Type: Installment Loan | Status: Unknown | Balance: 980 | Bureau: TransUnion | Dispute Reason: Incorrect dates | Last Updated: 2020-01,eligible
Account Type: Auto Loan | Status: Open | Balance: 980 | Bureau: Equifax | Last Updated: Unknown | Account Number Missing,insufficient_information
Account Type: Medical Collection | Status: Unknown | Balance: 2400 | Bureau: Experian | Paid as Agreed | Late Payments: 0,not_eligible
Account Type: Medical Collection | Status: Unpaid | Balance: 2400 | Bureau: Equifax | Paid as Agreed | Late Payments: 0,not_eligible
Account Type: Inquiry | Status: Unknown | Balance: 980 | Bureau: Experian | Dispute Reason: Duplicate | Last Updated: 2022-04,eligible
Account Type: Collection | Status: Unknown | Balance: 0 | Bureau: Equifax | Paid as Agreed | Late Payments: 0,not_eligible
Account Type: Revolving | Status: Open | Balance: 980 | Bureau: Equifax | Dispute Reason: Incorrect creditor | Last Updated: 2024-06,eligible
Account Type: Charge-Off | Status: Unknown | Balance: 250 | Bureau: Experian | Paid as Agreed | Late Payments: 0,not_eligible
Account Type: Revolving | Status: Paid | Balance: 4100 | Bureau: TransUnion | Dispute Reason: Wrong balance | Last Updated: 2016-07,eligible
Account Type: Inquiry | Status: Unknown | Balance: 600 | Bureau: Experian | Payment History: Unknown | Last Updated: 2016-01,conditionally_eligible
Account Type: Medical Collection | Status: Closed | Balance: 5200 | Bureau: Equifax | Payment History: Unknown | Last Updated: 2019-08,conditionally_eligible
Account Type: Medical Collection | Status: Closed | Balance: 4100 | Bureau: Equifax | Last Updated: Unknown | Account Number Missing,insufficient_information
Account Type: Auto Loan | Status: Unpaid | Balance: 600 | Bureau: Experian | Dispute Reason: Incorrect status | Last Updated: 2023-01,eligible
Account Type: Collection | Status: Paid | Balance: 600 | Bureau: Equifax | Payment History: Unknown | Last Updated: 2015-03,conditionally_eligible
Account Type: Credit Card | Status: Closed | Balance: 2400 | Bureau: TransUnion | Dispute Reason: Incorrect dates | Last Updated: 2022-09,eligible
Account Type: Inquiry | Status: Closed | Balance: 980 | Bureau: Equifax | Payment History: Unknown | Last Updated: 2016-05,conditionally_eligible
Account Type: Installment Loan | Status: Closed | Balance: 250 | Bureau: Experian | Payment History: Unknown | Last Updated: 2020-05,conditionally_eligible
Account Type: Charge-Off | Status: Unknown | Balance: 980 | Bureau: TransUnion | Payment History: Unknown | Last Updated: 2023-07,conditionally_eligible
Account Type: Charge-Off | Status: Unpaid | Balance: 0 | Bureau: TransUnion | Payment History: Unknown | Last Updated: 2017-06,conditionally_eligible
Account Type: Credit Card | Status: Open | Balance: 600 | Bureau: TransUnion | Paid as Agreed | Late Payments: 0,not_eligible
Account Type: Charge-Off | Status: Unknown | Balance: 2400 | Bureau: TransUnion | Paid as Agreed | Late Payments: 0,not_eligible
Account Type: Credit Card | Status: Unpaid | Balance: 1200 | Bureau: Equifax | Payment History: Unknown | Last Updated: 2024-05,conditionally_eligible
Account Type: Collection | Status: Closed | Balance: 0 | Bureau: Equifax | Payment History: Unknown | Last Updated: 2015-07,conditionally_eligible
Account Type: Auto Loan | Status: Unknown | Balance: 250 | Bureau: Equifax | Paid as Agreed | Late Payments: 0,not_eligible
Account Type: Revolving | Status: Closed | Balance: 4100 | Bureau: Experian | Payment History: Unknown | Last Updated: 2016-12,conditionally_eligible
Account Type: Revolving | Status: Unknown | Balance: 5200 | Bureau: Experian | Dispute Reason: Duplicate | Last Updated: 2018-05,eligible
Account Type: Inquiry | Status: Unknown | Balance: 0 | Bureau: TransUnion | Type: Hard | Authorized: Yes,not_eligible
Account Type: Inquiry | Status: Unknown | Balance: 980 | Bureau: Experian | Last Updated: Unknown | Account Number Missing,insufficient_information
Account Type: Auto Loan | Status: Open | Balance: 5200 | Bureau: TransUnion | Paid as Agreed | Late Payments: 0,not_eligible
Account Type: Credit Card | Status: Unknown | Balance: 600 | Bureau: Equifax | Paid as Agreed | Late Payments: 0,not_eligible
Account Type: Medical Collection | Status: Unpaid | Balance: 600 | Bureau: TransUnion | Dispute Reason: Not mine | Last Updated: 2024-12,eligible
Account Type: Medical Collection | Status: Unknown | Balance: 4100 | Bureau: Experian | Dispute Reason: Not mine | Last Updated: 2018-02,eligible
Account Type: Revolving | Status: Unknown | Balance: 980 | Bureau: Equifax | Paid as Agreed | Late Payments: 0,not_eligible
Account Type: Auto Loan | Status: Unpaid | Balance: 5200 | Bureau: Experian | Paid as Agreed | Late Payments: 0,not_eligible
Account Type: Revolving | Status: Unpaid | Balance: 2400 | Bureau: TransUnion | Paid as Agreed | Late Payments: 0,not_eligible
Account Type: Charge-Off | Status: Paid | Balance: 980 | Bureau: Equifax | Last Updated: Unknown | Account Number Missing,insufficient_information
Account Type: Inquiry | Status: Closed | Balance: 2400 | Bureau: Equifax | Type: Hard | Authorized: Yes,not_eligible
Account Type: Collection | Status: Unpaid | Balance: 600 | Bureau: Equifax | Last Updated: Unknown | Account Number Missing,insufficient_information
Account Type: Inquiry | Status: Unknown | Balance: 980 | Bureau: Equifax | Type: Hard | Authorized: Yes,not_eligible
Account Type: Student Loan | Status: Unknown | Balance: 0 | Bureau: Equifax | Payment History: Unknown | Last Updated: 2016-12,conditionally_eligible
Account Type: Revolving | Status: Closed | Balance: 5200 | Bureau: TransUnion | Last Updated: Unknown | Account Number Missing,insufficient_information
Account Type: Student Loan | Status: Unpaid | Balance: 0 | Bureau: TransUnion | Payment History: Unknown | Last Updated: 2023-03,conditionally_eligible
Account Type: Student Loan | Status: Unpaid | Balance: 2400 | Bureau: Equifax | Paid as Agreed | Late Payments: 0,not_eligible
Account Type: Credit Card | Status: Closed | Balance: 980 | Bureau: Equifax | Last Updated: Unknown | Account Number Missing,insufficient_information
Account Type: Collection | Status: Unknown | Balance: 2400 | Bureau: Equifax | Dispute Reason: Incorrect creditor | Last Updated: 2023-03,eligible
Account Type: Revolving | Status: Open | Balance: 5200 | Bureau: TransUnion | Last Updated: Unknown | Account Number Missing,insufficient_information
Account Type: Auto Loan | Status: Unknown | Balance: 4100 | Bureau: TransUnion | Last Updated: Unknown | Account Number Missing,insufficient_information
Account Type: Inquiry | Status: Paid | Balance: 2400 | Bureau: Equifax | Last Updated: Unknown | Account Number Missing,insufficient_information
Account Type: Student Loan | Status: Unknown | Balance: 4100 | Bureau: Experian | Paid as Agreed | Late Payments: 0,not_eligible
Account Type: Installment Loan | Status: Paid | Balance: 5200 | Bureau: Equifax | Dispute Reason: Duplicate | Last Updated: 2022-09,eligible
Account Type: Medical Collection | Status: Open | Balance: 5200 | Bureau: TransUnion | Last Updated: Unknown | Account Number Missing,insufficient_information
Account Type: Installment Loan | Status: Unknown | Balance: 980 | Bureau: Experian | Payment History: Unknown | Last Updated: 2024-07,conditionally_eligible
